,date,state,fips,cases,deaths
2029,08-04-2020,North Dakota,38,251,4
2030,08-04-2020,Northern Mariana Islands,69,11,2
2031,08-04-2020,Ohio,39,5149,193
2032,08-04-2020,Oklahoma,40,1523,79
2033,08-04-2020,Oregon,41,1239,38
2034,08-04-2020,Pennsylvania,42,16414,313
2035,08-04-2020,Puerto Rico,72,620,24
2036,08-04-2020,Rhode Island,44,1450,35
2037,08-04-2020,South Carolina,45,2552,63
2038,08-04-2020,South Dakota,46,393,6
2039,08-04-2020,Tennessee,47,4246,83
2040,08-04-2020,Texas,48,9897,195
2041,08-04-2020,Utah,49,1860,13
2042,08-04-2020,Vermont,50,605,23
2043,08-04-2020,Virgin Islands,78,46,1
2044,08-04-2020,Virginia,51,3644,60
2045,08-04-2020,Washington,53,9098,430
2046,08-04-2020,West Virginia,54,483,4
2047,08-04-2020,Wisconsin,55,2756,107
2048,08-04-2020,Wyoming,56,230,0
2049,09-04-2020,Alabama,1,2838,78
2050,09-04-2020,Alaska,2,233,5
2051,09-04-2020,Arizona,4,3018,89
2052,09-04-2020,Arkansas,5,1146,21
2053,09-04-2020,California,6,20191,548
2054,09-04-2020,Colorado,8,6202,227
2055,09-04-2020,Connecticut,9,9784,380
2056,09-04-2020,Delaware,10,1209,23
2057,09-04-2020,District of Columbia,11,1523,32
2058,09-04-2020,Florida,12,16819,370
2059,09-04-2020,Georgia,13,10885,412
2060,09-04-2020,Guam,66,542,4
2061,09-04-2020,Hawaii,15,440,6
2062,09-04-2020,Idaho,16,1366,24
2063,09-04-2020,Illinois,17,16422,534
2064,09-04-2020,Indiana,18,6400,295
2065,09-04-2020,Iowa,19,1270,27
2066,09-04-2020,Kansas,20,1116,42
2067,09-04-2020,Kentucky,21,1525,84
2068,09-04-2020,Louisiana,22,18283,702
2069,09-04-2020,Maine,23,560,16
2070,09-04-2020,Maryland,24,6185,139
2071,09-04-2020,Massachusetts,25,18941,503
2072,09-04-2020,Michigan,26,21375,1076
2073,09-04-2020,Minnesota,27,1242,50
2074,09-04-2020,Mississippi,28,2260,76
2075,09-04-2020,Missouri,29,3539,94
2076,09-04-2020,Montana,30,354,6
2077,09-04-2020,Nebraska,31,594,15
2078,09-04-2020,Nevada,32,2456,82
2079,09-04-2020,New Hampshire,33,819,21
2080,09-04-2020,New Jersey,34,51027,1700
2081,09-04-2020,New Mexico,35,989,17
2082,09-04-2020,New York,36,162036,9166
2083,09-04-2020,North Carolina,37,3651,74
2084,09-04-2020,North Dakota,38,269,5
2085,09-04-2020,Northern Mariana Islands,69,11,2
2086,09-04-2020,Ohio,39,5513,213
2087,09-04-2020,Oklahoma,40,1683,80
2088,09-04-2020,Oregon,41,1321,44
2089,09-04-2020,Pennsylvania,42,18379,344
2090,09-04-2020,Puerto Rico,72,683,33
2091,09-04-2020,Rhode Island,44,1727,43
2092,09-04-2020,South Carolina,45,2792,67
2093,09-04-2020,South Dakota,46,447,6
2094,09-04-2020,Tennessee,47,4456,95
2095,09-04-2020,Texas,48,11372,228
2096,09-04-2020,Utah,49,1980,13
2097,09-04-2020,Vermont,50,628,23
2098,09-04-2020,Virgin Islands,78,50,1
2099,09-04-2020,Virginia,51,4041,109
2100,09-04-2020,Washington,53,9609,456
2101,09-04-2020,West Virginia,54,524,5
2102,09-04-2020,Wisconsin,55,2885,116
2103,09-04-2020,Wyoming,56,303,0
2104,10-04-2020,Alabama,1,3008,80
2105,10-04-2020,Alaska,2,244,5
2106,10-04-2020,Arizona,4,3112,97
2107,10-04-2020,Arkansas,5,1202,24
2108,10-04-2020,California,6,21366,594
2109,10-04-2020,Colorado,8,6510,253
2110,10-04-2020,Connecticut,9,10538,448
2111,10-04-2020,Delaware,10,1326,32
2112,10-04-2020,District of Columbia,11,1660,38
2113,10-04-2020,Florida,12,17960,418
2114,10-04-2020,Georgia,13,11859,425
2115,10-04-2020,Guam,66,577,4
2116,10-04-2020,Hawaii,15,463,8
2117,10-04-2020,Idaho,16,1425,25
2118,10-04-2020,Illinois,17,17887,607
2119,10-04-2020,Indiana,18,6960,353
2120,10-04-2020,Iowa,19,1388,31
2121,10-04-2020,Kansas,20,1180,50
2122,10-04-2020,Kentucky,21,1702,90
2123,10-04-2020,Louisiana,22,19253,755
2124,10-04-2020,Maine,23,586,17
2125,10-04-2020,Maryland,24,6968,172
2126,10-04-2020,Massachusetts,25,20974,599
2127,10-04-2020,Michigan,26,22646,1280
2128,10-04-2020,Minnesota,27,1335,57
2129,10-04-2020,Mississippi,28,2469,82
2130,10-04-2020,Missouri,29,3799,105
2131,10-04-2020,Montana,30,365,6
2132,10-04-2020,Nebraska,31,678,18
2133,10-04-2020,Nevada,32,2606,86
2134,10-04-2020,New Hampshire,33,885,22
2135,10-04-2020,New Jersey,34,54588,1932
2136,10-04-2020,New Mexico,35,1090,19
2137,10-04-2020,New York,36,172830,10162
2138,10-04-2020,North Carolina,37,3906,78
2139,10-04-2020,North Dakota,38,278,7
2140,10-04-2020,Northern Mariana Islands,69,11,2
2141,10-04-2020,Ohio,39,5879,231
2142,10-04-2020,Oklahoma,40,1794,88
2143,10-04-2020,Oregon,41,1371,48
2144,10-04-2020,Pennsylvania,42,20128,435
2145,10-04-2020,Puerto Rico,72,725,39
2146,10-04-2020,Rhode Island,44,2015,49
2147,10-04-2020,South Carolina,45,3065,72
2148,10-04-2020,South Dakota,46,536,6
2149,10-04-2020,Tennessee,47,4793,104
2150,10-04-2020,Texas,48,12291,249
2151,10-04-2020,Utah,49,2103,17
2152,10-04-2020,Vermont,50,679,24
2153,10-04-2020,Virgin Islands,78,51,1
2154,10-04-2020,Virginia,51,4509,121
2155,10-04-2020,Washington,53,9888,483
2156,10-04-2020,West Virginia,54,537,5
2157,10-04-2020,Wisconsin,55,3068,131
2158,10-04-2020,Wyoming,56,320,0
2159,11-04-2020,Alabama,1,3262,93
2160,11-04-2020,Alaska,2,255,6
2161,11-04-2020,Arizona,4,3393,112
2162,11-04-2020,Arkansas,5,1228,25
2163,11-04-2020,California,6,22421,632
2164,11-04-2020,Colorado,8,6893,274
2165,11-04-2020,Connecticut,9,11510,494
2166,11-04-2020,Delaware,10,1479,33
2167,11-04-2020,District of Columbia,11,1778,47
2168,11-04-2020,Florida,12,18978,445
2169,11-04-2020,Georgia,13,12261,432
2170,11-04-2020,Guam,66,681,5
2171,11-04-2020,Hawaii,15,484,8
2172,11-04-2020,Idaho,16,1438,27
2173,11-04-2020,Illinois,17,19180,682
2174,11-04-2020,Indiana,18,7494,389
2175,11-04-2020,Iowa,19,1510,34
2176,11-04-2020,Kansas,20,1282,55
2177,11-04-2020,Kentucky,21,1851,94
2178,11-04-2020,Louisiana,22,20014,806
2179,11-04-2020,Maine,23,616,19
2180,11-04-2020,Maryland,24,7694,207
2181,11-04-2020,Massachusetts,25,22860,686
2182,11-04-2020,Michigan,26,23855,1395
2183,11-04-2020,Minnesota,27,1427,64
2184,11-04-2020,Mississippi,28,2642,93
2185,11-04-2020,Missouri,29,4024,116
2186,11-04-2020,Montana,30,377,6
2187,11-04-2020,Nebraska,31,718,18
2188,11-04-2020,Nevada,32,2720,111
2189,11-04-2020,New Hampshire,33,929,23
2190,11-04-2020,New Jersey,34,58151,2183
2191,11-04-2020,New Mexico,35,1174,20
2192,11-04-2020,New York,36,182990,11159
2193,11-04-2020,North Carolina,37,4310,86
2194,11-04-2020,North Dakota,38,293,7
2195,11-04-2020,Northern Mariana Islands,69,11,2
2196,11-04-2020,Ohio,39,6251,247
2197,11-04-2020,Oklahoma,40,1868,93
2198,11-04-2020,Oregon,41,1447,51
2199,11-04-2020,Pennsylvania,42,21774,515
2200,11-04-2020,Puerto Rico,72,788,42
2201,11-04-2020,Rhode Island,44,2349,56
2202,11-04-2020,South Carolina,45,3207,80
2203,11-04-2020,South Dakota,46,626,6
2204,11-04-2020,Tennessee,47,4983,107
2205,11-04-2020,Texas,48,13208,265
2206,11-04-2020,Utah,49,2208,18
2207,11-04-2020,Vermont,50,711,24
2208,11-04-2020,Virgin Islands,78,51,1
2209,11-04-2020,Virginia,51,5076,130
2210,11-04-2020,Washington,53,10227,498
2211,11-04-2020,West Virginia,54,593,6
2212,11-04-2020,Wisconsin,55,3213,141
2213,11-04-2020,Wyoming,56,343,0
2214,12-04-2020,Alabama,1,3583,93
2215,12-04-2020,Alaska,2,270,6
2216,12-04-2020,Arizona,4,3539,117
2217,12-04-2020,Arkansas,5,1280,27
2218,12-04-2020,California,6,23323,676
2219,12-04-2020,Colorado,8,7303,290
2220,12-04-2020,Connecticut,9,12035,554
2221,12-04-2020,Delaware,10,1625,35
2222,12-04-2020,District of Columbia,11,1875,50
2223,12-04-2020,Florida,12,19855,460
2224,12-04-2020,Georgia,13,12103,438
2225,12-04-2020,Guam,66,716,5
2226,12-04-2020,Hawaii,15,497,9
2227,12-04-2020,Idaho,16,1457,27
2228,12-04-2020,Illinois,17,20852,727
2229,12-04-2020,Indiana,18,7990,405
2230,12-04-2020,Iowa,19,1587,41
2231,12-04-2020,Kansas,20,1337,56
2232,12-04-2020,Kentucky,21,1963,98
2233,12-04-2020,Louisiana,22,20595,840
2234,12-04-2020,Maine,23,633,19
2235,12-04-2020,Maryland,24,8225,236
2236,12-04-2020,Massachusetts,25,25475,756
2237,12-04-2020,Michigan,26,24496,1488
2238,12-04-2020,Minnesota,27,1621,70
2239,12-04-2020,Mississippi,28,2781,96
2240,12-04-2020,Missouri,29,4160,116
2241,12-04-2020,Montana,30,387,6
2242,12-04-2020,Nebraska,31,805,18
2243,12-04-2020,Nevada,32,2860,113
2244,12-04-2020,New Hampshire,33,985,23
2245,12-04-2020,New Jersey,34,61850,2350
2246,12-04-2020,New Mexico,35,1245,26
2247,12-04-2020,New York,36,191425,12116
2248,12-04-2020,North Carolina,37,4520,86
2249,12-04-2020,North Dakota,38,308,8
2250,12-04-2020,Northern Mariana Islands,69,11,2
2251,12-04-2020,Ohio,39,6605,253
2252,12-04-2020,Oklahoma,40,1970,96
2253,12-04-2020,Oregon,41,1527,52
2254,12-04-2020,Pennsylvania,42,22955,525
2255,12-04-2020,Puerto Rico,72,897,44
2256,12-04-2020,Rhode Island,44,2665,63
2257,12-04-2020,South Carolina,45,3319,82
2258,12-04-2020,South Dakota,46,729,6
2259,12-04-2020,Tennessee,47,5144,107
2260,12-04-2020,Texas,48,13776,288
2261,12-04-2020,Utah,49,2305,18
2262,12-04-2020,Vermont,50,727,26
2263,12-04-2020,Virgin Islands,78,51,1
2264,12-04-2020,Virginia,51,5273,141
2265,12-04-2020,Washington,53,10414,511
2266,12-04-2020,West Virginia,54,615,8
2267,12-04-2020,Wisconsin,55,3341,145
2268,12-04-2020,Wyoming,56,364,0
2269,13-04-2020,Alabama,1,3805,104
2270,13-04-2020,Alaska,2,275,6
2271,13-04-2020,Arizona,4,3702,122
2272,13-04-2020,Arkansas,5,1475,30
2273,13-04-2020,California,6,24334,725
2274,13-04-2020,Colorado,8,7691,308
2275,13-04-2020,Connecticut,9,13381,602
2276,13-04-2020,Delaware,10,1761,41
2277,13-04-2020,District of Columbia,11,1955,52
2278,13-04-2020,Florida,12,21011,498
2279,13-04-2020,Georgia,13,13125,479
2280,13-04-2020,Guam,66,719,6
2281,13-04-2020,Hawaii,15,502,9
2282,13-04-2020,Idaho,16,1499,33
2283,13-04-2020,Illinois,17,22025,800
2284,13-04-2020,Indiana,18,8300,414
2285,13-04-2020,Iowa,19,1710,44
2286,13-04-2020,Kansas,20,1384,63
2287,13-04-2020,Kentucky,21,2048,106
2288,13-04-2020,Louisiana,22,21016,884
2289,13-04-2020,Maine,23,698,19
2290,13-04-2020,Maryland,24,8936,262
2291,13-04-2020,Massachusetts,25,26867,844
2292,13-04-2020,Michigan,26,25490,1603
2293,13-04-2020,Minnesota,27,1650,70
2294,13-04-2020,Mississippi,28,2942,98
2295,13-04-2020,Missouri,29,4388,136
2296,13-04-2020,Montana,30,394,7
2297,13-04-2020,Nebraska,31,870,19
2298,13-04-2020,Nevada,32,3036,114
2299,13-04-2020,New Hampshire,33,1020,23
2300,13-04-2020,New Jersey,34,64584,2443
2301,13-04-2020,New Mexico,35,1345,31
2302,13-04-2020,New York,36,197973,12998
2303,13-04-2020,North Carolina,37,4788,91
2304,13-04-2020,North Dakota,38,331,9
2305,13-04-2020,Northern Mariana Islands,69,11,2
2306,13-04-2020,Ohio,39,6975,274
2307,13-04-2020,Oklahoma,40,2069,98
2308,13-04-2020,Oregon,41,1584,53
2309,13-04-2020,Pennsylvania,42,24295,563
2310,13-04-2020,Puerto Rico,72,903,45
2311,13-04-2020,Rhode Island,44,2976,73
2312,13-04-2020,South Carolina,45,3439,87
2313,13-04-2020,South Dakota,46,867,6
2314,13-04-2020,Tennessee,47,5483,114
2315,13-04-2020,Texas,48,14487,320
2316,13-04-2020,Utah,49,2368,18
2317,13-04-2020,Vermont,50,748,27
2318,13-04-2020,Virgin Islands,78,51,1
2319,13-04-2020,Virginia,51,5746,149
2320,13-04-2020,Washington,53,10547,525
2321,13-04-2020,West Virginia,54,638,9
2322,13-04-2020,Wisconsin,55,3428,155
2323,13-04-2020,Wyoming,56,373,1
2324,14-04-2020,Alabama,1,3953,114
2325,14-04-2020,Alaska,2,283,7
2326,14-04-2020,Arizona,4,3806,131
2327,14-04-2020,Arkansas,5,1498,32
2328,14-04-2020,California,6,25758,778
2329,14-04-2020,Colorado,8,7941,329
2330,14-04-2020,Connecticut,9,13989,671
2331,14-04-2020,Delaware,10,1926,43
2332,14-04-2020,District of Columbia,11,2058,67
2333,14-04-2020,Florida,12,21620,570
2334,14-04-2020,Georgia,13,13913,517
2335,14-04-2020,Guam,66,721,6
2336,14-04-2020,Hawaii,15,511,9
2337,14-04-2020,Idaho,16,1538,39
2338,14-04-2020,Illinois,17,23247,878
2339,14-04-2020,Indiana,18,8598,458
2340,14-04-2020,Iowa,19,1899,44
2341,14-04-2020,Kansas,20,1440,69
2342,14-04-2020,Kentucky,21,2210,115
2343,14-04-2020,Louisiana,22,21518,1013
2344,14-04-2020,Maine,23,734,20
2345,14-04-2020,Maryland,24,9472,302
2346,14-04-2020,Massachusetts,25,28163,957
2347,14-04-2020,Michigan,26,26845,1767
2348,14-04-2020,Minnesota,27,1695,79
2349,14-04-2020,Mississippi,28,3087,111
2350,14-04-2020,Missouri,29,4686,151
2351,14-04-2020,Montana,30,399,7
2352,14-04-2020,Nebraska,31,930,21
2353,14-04-2020,Nevada,32,3137,130
2354,14-04-2020,New Hampshire,33,1091,27
2355,14-04-2020,New Jersey,34,68824,2805
2356,14-04-2020,New Mexico,35,1407,36
2357,14-04-2020,New York,36,205375,14001
2358,14-04-2020,North Carolina,37,4992,116
2359,14-04-2020,North Dakota,38,341,9
2360,14-04-2020,Northern Mariana Islands,69,13,2
2361,14-04-2020,Ohio,39,7280,324
2362,14-04-2020,Oklahoma,40,2184,109
2363,14-04-2020,Oregon,41,1633,55
2364,14-04-2020,Pennsylvania,42,25591,746
2365,14-04-2020,Puerto Rico,72,923,45
2366,14-04-2020,Rhode Island,44,3251,80
2367,14-04-2020,South Carolina,45,3553,97
2368,14-04-2020,South Dakota,46,987,6
2369,14-04-2020,Tennessee,47,5654,123
2370,14-04-2020,Texas,48,15303,365
2371,14-04-2020,Utah,49,2420,19
2372,14-04-2020,Vermont,50,752,28
2373,14-04-2020,Virgin Islands,78,51,1
2374,14-04-2020,Virginia,51,6173,154
2375,14-04-2020,Washington,53,10711,552
2376,14-04-2020,West Virginia,54,697,10
2377,14-04-2020,Wisconsin,55,3555,172
2378,14-04-2020,Wyoming,56,373,1
2379,15-04-2020,Alabama,1,4241,123
2380,15-04-2020,Alaska,2,291,7
2381,15-04-2020,Arizona,4,3962,142
2382,15-04-2020,Arkansas,5,1599,34
2383,15-04-2020,California,6,27107,885
2384,15-04-2020,Colorado,8,8280,355
2385,15-04-2020,Connecticut,9,14755,868
2386,15-04-2020,Delaware,10,2014,46
2387,15-04-2020,District of Columbia,11,2197,72
2388,15-04-2020,Florida,12,22526,613
2389,15-04-2020,Georgia,13,14583,569
2390,15-04-2020,Guam,66,750,6
2391,15-04-2020,Hawaii,15,524,9
2392,15-04-2020,Idaho,16,1587,41
2393,15-04-2020,Illinois,17,24593,958
2394,15-04-2020,Indiana,18,9030,511
2395,15-04-2020,Iowa,19,1995,53
2396,15-04-2020,Kansas,20,1503,76
2397,15-04-2020,Kentucky,21,2295,124
2398,15-04-2020,Louisiana,22,21951,1103
2399,15-04-2020,Maine,23,770,24
2400,15-04-2020,Maryland,24,10096,413
2401,15-04-2020,Massachusetts,25,29918,1108
2402,15-04-2020,Michigan,26,27894,1920
2403,15-04-2020,Minnesota,27,1809,87
2404,15-04-2020,Mississippi,28,3360,122
2405,15-04-2020,Missouri,29,4895,164
2406,15-04-2020,Montana,30,404,7
2407,15-04-2020,Nebraska,31,994,22
2408,15-04-2020,Nevada,32,3212,137
2409,15-04-2020,New Hampshire,33,1139,32
2410,15-04-2020,New Jersey,34,71030,3156
2411,15-04-2020,New Mexico,35,1484,36
2412,15-04-2020,New York,36,217130,14937
2413,15-04-2020,North Carolina,37,5123,128
2414,15-04-2020,North Dakota,38,365,9
2415,15-04-2020,Northern Mariana Islands,69,13,2
2416,15-04-2020,Ohio,39,7791,361
2417,15-04-2020,Oklahoma,40,2263,123
2418,15-04-2020,Oregon,41,1663,58
2419,15-04-2020,Pennsylvania,42,26804,833
2420,15-04-2020,Puerto Rico,72,974,51
2421,15-04-2020,Rhode Island,44,3529,87
2422,15-04-2020,South Carolina,45,3656,107
2423,15-04-2020,South Dakota,46,1168,6
2424,15-04-2020,Tennessee,47,5864,135
2425,15-04-2020,Texas,48,16106,395
2426,15-04-2020,Utah,49,2549,20
2427,15-04-2020,Vermont,50,759,29
2428,15-04-2020,Virgin Islands,78,51,1
2429,15-04-2020,Virginia,51,6502,195
2430,15-04-2020,Washington,53,10806,572
2431,15-04-2020,West Virginia,54,725,12
2432,15-04-2020,Wisconsin,55,3721,184
2433,15-04-2020,Wyoming,56,392,2
2434,16-04-2020,Alabama,1,4404,137
2435,16-04-2020,Alaska,2,298,7
2436,16-04-2020,Arizona,4,4234,152
2437,16-04-2020,Arkansas,5,1620,37
2438,16-04-2020,California,6,28142,971
2439,16-04-2020,Colorado,8,8675,374
2440,16-04-2020,Connecticut,9,15884,971
2441,16-04-2020,Delaware,10,2075,52
2442,16-04-2020,District of Columbia,11,2350,81
2443,16-04-2020,Florida,12,23332,667
2444,16-04-2020,Georgia,13,15644,611
2445,16-04-2020,Guam,66,790,6
2446,16-04-2020,Hawaii,15,535,9
2447,16-04-2020,Idaho,16,1609,41
2448,16-04-2020,Illinois,17,25734,1081
2449,16-04-2020,Indiana,18,9619,554
2450,16-04-2020,Iowa,19,2141,60
2451,16-04-2020,Kansas,20,1595,80
2452,16-04-2020,Kentucky,21,2429,131
2453,16-04-2020,Louisiana,22,22532,1156
2454,16-04-2020,Maine,23,796,27
2455,16-04-2020,Maryland,24,10851,459
2456,16-04-2020,Massachusetts,25,32181,1245
2457,16-04-2020,Michigan,26,29120,2092
2458,16-04-2020,Minnesota,27,1912,94
2459,16-04-2020,Mississippi,28,3624,129
2460,16-04-2020,Missouri,29,5111,170
2461,16-04-2020,Montana,30,415,7
2462,16-04-2020,Nebraska,31,1094,24
2463,16-04-2020,Nevada,32,3321,142
2464,16-04-2020,New Hampshire,33,1211,34
2465,16-04-2020,New Jersey,34,75317,3518
2466,16-04-2020,New Mexico,35,1597,44
2467,16-04-2020,New York,36,225761,15669
2468,16-04-2020,North Carolina,37,5463,140
2469,16-04-2020,North Dakota,38,393,9
2470,16-04-2020,Northern Mariana Islands,69,13,2
2471,16-04-2020,Ohio,39,8414,389
2472,16-04-2020,Oklahoma,40,2357,131
2473,16-04-2020,Oregon,41,1736,64
2474,16-04-2020,Pennsylvania,42,28314,940
2475,16-04-2020,Puerto Rico,72,1043,56
2476,16-04-2020,Rhode Island,44,3838,105
2477,16-04-2020,South Carolina,45,3931,109
2478,16-04-2020,South Dakota,46,1311,7
2479,16-04-2020,Tennessee,47,6077,142
2480,16-04-2020,Texas,48,16928,428
2481,16-04-2020,Utah,49,2687,21
2482,16-04-2020,Vermont,50,768,34
2483,16-04-2020,Virgin Islands,78,51,2
2484,16-04-2020,Virginia,51,6891,208
2485,16-04-2020,Washington,53,11180,588
2486,16-04-2020,West Virginia,54,739,13
2487,16-04-2020,Wisconsin,55,3875,197
2488,16-04-2020,Wyoming,56,393,2
2489,17-04-2020,Alabama,1,4572,151
2490,17-04-2020,Alaska,2,307,7
2491,17-04-2020,Arizona,4,4507,174
2492,17-04-2020,Arkansas,5,1695,37
2493,17-04-2020,California,6,29398,1050
2494,17-04-2020,Colorado,8,9047,389
2495,17-04-2020,Connecticut,9,16809,1036
2496,17-04-2020,Delaware,10,2323,61
2497,17-04-2020,District of Columbia,11,2476,86
2498,17-04-2020,Florida,12,24745,725
2499,17-04-2020,Georgia,13,16658,661
2500,17-04-2020,Guam,66,796,6
2501,17-04-2020,Hawaii,15,547,9
2502,17-04-2020,Idaho,16,1655,43
2503,17-04-2020,Illinois,17,27575,1142
2504,17-04-2020,Indiana,18,10235,599
2505,17-04-2020,Iowa,19,2332,64
2506,17-04-2020,Kansas,20,1732,84
2507,17-04-2020,Kentucky,21,2522,140
2508,17-04-2020,Louisiana,22,23118,1213
2509,17-04-2020,Maine,23,827,29
2510,17-04-2020,Maryland,24,11641,494
2511,17-04-2020,Massachusetts,25,34402,1404
2512,17-04-2020,Michigan,26,29954,2227
2513,17-04-2020,Minnesota,27,2071,111
2514,17-04-2020,Mississippi,28,3793,140
2515,17-04-2020,Missouri,29,5283,184
2516,17-04-2020,Montana,30,422,8
2517,17-04-2020,Nebraska,31,1216,24
2518,17-04-2020,Nevada,32,3524,151
2519,17-04-2020,New Hampshire,33,1287,37
2520,17-04-2020,New Jersey,34,78467,3840
2521,17-04-2020,New Mexico,35,1711,51
2522,17-04-2020,New York,36,233293,16473
2523,17-04-2020,North Carolina,37,5859,159
2524,17-04-2020,North Dakota,38,439,9
2525,17-04-2020,Northern Mariana Islands,69,14,2
2526,17-04-2020,Ohio,39,9107,418
2527,17-04-2020,Oklahoma,40,2465,136
2528,17-04-2020,Oregon,41,1785,70
2529,17-04-2020,Pennsylvania,42,30121,1027
2530,17-04-2020,Puerto Rico,72,1068,58
2531,17-04-2020,Rhode Island,44,4177,118
2532,17-04-2020,South Carolina,45,4086,116
2533,17-04-2020,South Dakota,46,1411,7
2534,17-04-2020,Tennessee,47,6423,146
2535,17-04-2020,Texas,48,18131,461
2536,17-04-2020,Utah,49,2813,23
2537,17-04-2020,Vermont,50,779,34
2538,17-04-2020,Virgin Islands,78,53,3
2539,17-04-2020,Virginia,51,7492,238
2540,17-04-2020,Washington,53,11479,610
2541,17-04-2020,West Virginia,54,776,16
2542,17-04-2020,Wisconsin,55,4045,205
2543,17-04-2020,Wyoming,56,401,2
2544,18-04-2020,Alabama,1,4723,147
2545,18-04-2020,Alaska,2,312,7
2546,18-04-2020,Arizona,4,4719,181
2547,18-04-2020,Arkansas,5,1777,38
2548,18-04-2020,California,6,30829,1146
2549,18-04-2020,Colorado,8,9433,409
2550,18-04-2020,Connecticut,9,17550,1086
2551,18-04-2020,Delaware,10,2538,67
2552,18-04-2020,District of Columbia,11,2666,91
2553,18-04-2020,Florida,12,25484,747
2554,18-04-2020,Georgia,13,17014,670
2555,18-04-2020,Guam,66,805,6
2556,18-04-2020,Hawaii,15,568,9
2557,18-04-2020,Idaho,16,1668,44
2558,18-04-2020,Illinois,17,29160,1272
2559,18-04-2020,Indiana,18,10730,633
2560,18-04-2020,Iowa,19,2513,74
2561,18-04-2020,Kansas,20,1820,86
2562,18-04-2020,Kentucky,21,2707,145
2563,18-04-2020,Louisiana,22,23580,1267
2564,18-04-2020,Maine,23,847,32
2565,18-04-2020,Maryland,24,12379,534
2566,18-04-2020,Massachusetts,25,36372,1560
2567,18-04-2020,Michigan,26,30718,2307
2568,18-04-2020,Minnesota,27,2213,121
2569,18-04-2020,Mississippi,28,3974,152
2570,18-04-2020,Missouri,29,5517,194
2571,18-04-2020,Montana,30,426,10
2572,18-04-2020,Nebraska,31,1348,28
2573,18-04-2020,Nevada,32,3626,155
2574,18-04-2020,New Hampshire,33,1342,38
2575,18-04-2020,New Jersey,34,81420,4070
2576,18-04-2020,New Mexico,35,1798,53
2577,18-04-2020,New York,36,240542,17141
2578,18-04-2020,North Carolina,37,6140,175
2579,18-04-2020,North Dakota,38,528,9
2580,18-04-2020,Northern Mariana Islands,69,14,2
2581,18-04-2020,Ohio,39,10222,451
2582,18-04-2020,Oklahoma,40,2570,139
2583,18-04-2020,Oregon,41,1844,72
2584,18-04-2020,Pennsylvania,42,31742,1150
2585,18-04-2020,Puerto Rico,72,1118,60
2586,18-04-2020,Rhode Island,44,4491,137
2587,18-04-2020,South Carolina,45,4246,119
